name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	name2
NM_153339	chr1	+	1243993	1247057	1244023	1246759	8	PUSL1
NM_058167	chr1	-	1189291	1209234	1190582	1203372	7	UBE2J2
NR_037668	chr1	+	1215815	1227409	1227409	1227409	17	SCNN1D
NM_194315	chr1	-	1189291	1209234	1190582	1203372	8	UBE2J2
NM_001282583	chr1	-	1288068	1297157	1288983	1296643	10	MXRA8
NM_001282582	chr1	-	1288068	1298921	1288983	1293884	11	MXRA8
NM_001282584	chr1	-	1288068	1294174	1288983	1293884	9	MXRA8
NR_106785	chr1	-	1247881	1247946	1247946	1247946	1	MIR6727
NR_106784	chr1	-	1231489	1231550	1231550	1231550	1	MIR6726
NM_001256463	chr1	-	1246964	1260067	1247238	1259988	15	CPSF3L
NM_001256460	chr1	-	1246964	1260067	1247238	1256414	18	CPSF3L
NM_194458	chr1	-	1189291	1209234	1190582	1198741	7	UBE2J2
NM_194457	chr1	-	1189291	1209234	1190582	1198741	6	UBE2J2
NM_030649	chr1	-	1227763	1243269	1228943	1243195	24	ACAP3
NM_032348	chr1	-	1288068	1294174	1288983	1293884	10	MXRA8
NM_001130413	chr1	+	1215815	1227409	1216041	1226990	18	SCNN1D
NM_017871	chr1	-	1246964	1260067	1247238	1259988	17	CPSF3L
NM_004421	chr1	-	1270657	1284492	1271521	1284445	15	DVL1
NM_001256456	chr1	-	1246964	1260067	1247238	1257333	19	CPSF3L
NM_001256462	chr1	-	1246964	1260067	1247238	1259988	15	CPSF3L
NM_001127230	chr1	-	1309110	1310562	1309180	1310136	4	AURKAIP1
NM_001127229	chr1	-	1309109	1310580	1309180	1310136	4	AURKAIP1
NM_152228	chr1	+	1266725	1269844	1266725	1269844	6	TAS1R3
NM_001282585	chr1	-	1288068	1293927	1288680	1293884	10	MXRA8
NR_106866	chr1	-	1275029	1275088	1275088	1275088	1	MIR6808
NM_001029885	chr1	+	1260142	1264276	1262290	1263143	3	CPTP
NM_022834	chr1	+	1370902	1378262	1371128	1375167	3	VWA1
NM_030937	chr1	-	1321090	1334718	1322610	1334686	11	CCNL2
NM_001039577	chr1	-	1327667	1334718	1328161	1334686	6	CCNL2
NM_001146685	chr1	+	1361507	1363167	1361507	1363167	2	TMEM88B
NM_017971	chr1	-	1337275	1342693	1337462	1342597	4	MRPL20
NM_199121	chr1	+	1370902	1378262	1371128	1372823	3	VWA1
NM_031921	chr1	+	1407163	1431582	1407264	1431197	16	ATAD3B
NM_001145210	chr1	-	1353799	1356824	1354479	1356385	4	ANKRD65
NM_001039211	chr1	+	1385068	1405538	1386063	1403910	12	ATAD3C
NM_001243536	chr1	-	1353799	1356824	1354921	1356385	3	ANKRD65
NM_001243535	chr1	-	1353799	1356824	1354613	1356385	3	ANKRD65
NR_015434	chr1	+	1334909	1337426	1337426	1337426	3	LOC148413
NR_125994	chr1	-	1365536	1369953	1369953	1369953	2	LOC102724312
NR_125995	chr1	-	1365536	1369953	1369953	1369953	2	LOC102724312
NR_125996	chr1	-	1365536	1369953	1369953	1369953	2	LOC102724312
NM_014188	chr1	-	1477052	1510262	1477445	1509937	5	SSU72
NM_001170535	chr1	+	1447522	1470067	1447648	1469452	16	ATAD3A
NM_001114748	chr1	-	1470157	1475740	1470738	1475726	4	TMEM240
NM_001170689	chr1	+	1551244	1565990	1558832	1565681	18	MIB2
NM_018188	chr1	+	1447522	1470067	1447648	1469452	16	ATAD3A
NM_080875	chr1	+	1550794	1565990	1550839	1565910	20	MIB2
NM_001170687	chr1	+	1550794	1565990	1550839	1565910	20	MIB2
NM_001242659	chr1	-	1533387	1535476	1534714	1535395	1	C1orf233
NM_001170688	chr1	+	1550794	1565990	1550839	1565910	19	MIB2
NM_001170536	chr1	+	1447909	1470067	1451423	1469452	16	ATAD3A
NR_033183	chr1	+	1550794	1565990	1565990	1565990	20	MIB2
NM_001170686	chr1	+	1550794	1565990	1550839	1565910	20	MIB2
NM_006983	chr1	+	1567559	1570030	1567597	1570001	8	MMP23B
NR_002946	chr1	+	1568158	1570027	1570027	1570027	6	MMP23A
NM_182838	chr1	-	1658823	1677438	1663893	1670996	6	SLC35E2
NM_001290264	chr1	-	1592938	1624243	1597220	1608138	10	SLC35E2B
NR_002946	chr1	+	1631377	1633247	1633247	1633247	6	MMP23A
NM_024011	chr1	-	1634169	1655791	1634345	1654257	20	CDK11A
NM_001199787	chr1	-	1656276	1677438	1656852	1670996	7	SLC35E2
NM_001198995	chr1	-	1682670	1690081	1684342	1689970	10	NADK
NM_001110781	chr1	-	1592938	1624243	1597220	1608138	9	SLC35E2B
NM_033529	chr1	-	1634169	1655791	1634345	1654257	20	CDK11A
NM_002074	chr1	-	1716723	1822556	1718769	1756892	12	GNB1
NM_001282539	chr1	-	1716723	1822556	1718769	1756892	11	GNB1
NM_001282538	chr1	-	1716723	1822556	1718769	1735987	10	GNB1
NM_000815	chr1	+	1950767	1962192	1950862	1961721	9	GABRD
NM_001080484	chr1	-	1884751	1935276	1887016	1922395	18	CFAP74
NM_178545	chr1	-	1849028	1850740	1849320	1850704	5	TMEM52
NM_138705	chr1	+	1846265	1848733	1846719	1848632	6	CALML6
NM_182533	chr1	-	2120987	2126214	2121147	2126188	4	C1orf86
NM_001256946	chr1	-	2123333	2126214	2124296	2126188	4	C1orf86
NR_046427	chr1	-	2120987	2126214	2126214	2126214	4	C1orf86
NM_001282672	chr1	-	2115898	2126214	2116716	2117650	7	C1orf86
NM_001282671	chr1	-	2115898	2126214	2116716	2117650	8	C1orf86
NM_001282670	chr1	-	2120987	2144159	2121147	2130427	8	C1orf86
NM_001146310	chr1	-	2115898	2139172	2116716	2132537	8	C1orf86
NM_001256947	chr1	-	2120987	2126214	2121215	2126188	3	C1orf86
NM_001282673	chr1	-	2115898	2126214	2116909	2126188	4	C1orf86
NM_001256945	chr1	-	2115898	2126214	2116716	2126188	3	C1orf86
NM_007033	chr1	+	2323213	2336885	2327229	2334563	7	RER1
NM_002617	chr1	-	2336240	2344010	2337204	2343941	6	PEX10
NM_153818	chr1	-	2336240	2344010	2337204	2343941	6	PEX10
NR_024489	chr1	-	2281852	2284100	2284100	2284100	1	LOC100129534
NM_024848	chr1	-	2252691	2323190	2252821	2322972	14	MORN1
NR_125361	chr1	-	2306292	2323190	2323190	2323190	7	MORN1
NM_001301060	chr1	-	2286613	2323190	2286886	2322972	11	MORN1
NM_001303013	chr1	+	2407753	2436969	2408959	2435424	22	PLCH2
NM_018216	chr1	-	2439969	2458067	2440285	2458050	19	PANK4
NM_001303012	chr1	+	2398897	2436969	2399058	2435066	22	PLCH2
NM_014638	chr1	+	2407753	2436969	2408027	2436652	22	PLCH2
NR_037844	chr1	-	2481358	2488450	2488450	2488450	7	LOC115110
NM_001010926	chr1	-	2460183	2461684	2460907	2461603	3	HES5
NM_001195736	chr1	+	2518188	2522908	2518234	2520866	7	FAM213B
NR_036638	chr1	+	2517898	2522908	2522908	2522908	7	FAM213B
NR_036637	chr1	+	2517898	2522908	2522908	2522908	7	FAM213B
NM_001195737	chr1	+	2518188	2522908	2518234	2520866	7	FAM213B
NM_001195741	chr1	+	2518188	2522908	2518234	2520866	6	FAM213B
NM_001195738	chr1	+	2518188	2522908	2518234	2520853	7	FAM213B
NM_033467	chr1	-	2522080	2564481	2522428	2560923	24	MMEL1
NM_001195740	chr1	+	2518188	2522908	2518234	2520866	6	FAM213B
NM_152371	chr1	+	2518188	2522908	2518234	2520866	7	FAM213B
NR_121638	chr1	+	2497973	2515973	2515973	2515973	4	LOC100996583
NM_080431	chr1	+	2938045	2939467	2938250	2939384	1	ACTRT2
NR_024371	chr1	-	2980635	2984289	2984289	2984289	2	LINC00982
NR_015440	chr1	-	2976180	2984289	2984289	2984289	6	LINC00982
NR_036215	chr1	+	3044538	3044599	3044599	3044599	1	MIR4251
NM_014448	chr1	+	3371146	3397677	3379648	3397151	15	ARHGEF16
NR_030277	chr1	-	3477259	3477354	3477354	3477354	1	MIR551A
NR_033712	chr1	-	3652547	3663335	3663335	3663335	6	TP73-AS1
NR_033711	chr1	-	3652547	3663937	3663937	3663937	4	TP73-AS1
NR_033709	chr1	-	3652547	3663937	3663937	3663937	5	TP73-AS1
NR_033708	chr1	-	3652547	3663937	3663937	3663937	5	TP73-AS1
NM_001126242	chr1	+	3607235	3652765	3607469	3648119	11	TP73
NM_001126241	chr1	+	3607235	3652765	3607469	3649326	11	TP73
NM_001204186	chr1	+	3569128	3652765	3598929	3649326	11	TP73
NM_001204187	chr1	+	3569128	3652765	3598929	3649643	12	TP73
NM_001204192	chr1	+	3614609	3652765	3624139	3649643	12	TP73
NM_001204191	chr1	+	3607235	3652765	3607469	3649643	10	TP73
NM_001204190	chr1	+	3607235	3652765	3607469	3649643	10	TP73
NM_001204189	chr1	+	3607235	3652765	3607469	3649326	9	TP73
NM_001204188	chr1	+	3569128	3652765	3598929	3649643	12	TP73
NM_001126240	chr1	+	3607235	3652765	3607469	3649643	12	TP73
NM_182752	chr1	+	3541555	3546694	3541636	3545167	5	TPRG1L
NM_017818	chr1	-	3547330	3566671	3547538	3566563	12	WRAP73
NM_001204184	chr1	+	3569128	3652765	3598929	3649326	13	TP73
NM_005427	chr1	+	3569128	3652765	3598929	3649643	14	TP73
NR_033710	chr1	-	3652547	3663937	3663937	3663937	6	TP73-AS1
NM_001204185	chr1	+	3569128	3652765	3598929	3648119	13	TP73
NM_020710	chr1	-	3696783	3713068	3697651	3713040	7	LRRC47
NM_001163724	chr1	+	3689350	3692546	3691937	3692485	4	SMIM1
NM_014704	chr1	-	3728644	3773797	3731965	3768971	22	CEP104
NM_001288583	chr1	+	3689324	3692546	3691937	3692485	4	SMIM1
NR_024455	chr1	+	3816967	3832011	3832011	3832011	4	LINC01134
NM_207356	chr1	-	3805696	3816857	3806523	3816750	4	C1orf174
NR_040065	chr1	+	4000671	4012643	4012643	4012643	3	LINC01346
NR_027088	chr1	+	4472110	4484744	4484744	4484744	6	LOC284661
NR_039612	chr1	+	5624130	5624203	5624203	5624203	1	MIR4417
NR_039838	chr1	-	5922731	5922801	5922801	5922801	1	MIR4689
NM_015557	chr1	-	6161846	6240194	6166339	6240083	42	CHD5
NM_207396	chr1	+	6266188	6281359	6266595	6279467	18	RNF207
NM_000983	chr1	-	6245079	6259679	6246731	6259633	4	RPL22
NR_125997	chr1	-	6264899	6265840	6265840	6265840	3	LOC102724450
NM_001024598	chr1	+	6304251	6305638	6304425	6305567	4	HES3
NM_181865	chr1	-	6324331	6420764	6324656	6420712	9	ACOT7
NM_207370	chr1	-	6307405	6321035	6309397	6314965	6	GPR153
NR_103534	chr1	+	6296299	6299502	6299502	6299502	5	LINC00337
NM_181866	chr1	-	6324331	6419004	6324656	6418905	9	ACOT7
NM_001265593	chr1	-	6526151	6545529	6527622	6545503	21	PLEKHG5
NM_001042665	chr1	-	6526151	6546014	6527622	6537631	21	PLEKHG5
NM_001042664	chr1	-	6526151	6550640	6527622	6537631	21	PLEKHG5
NM_001039664	chr1	-	6524170	6526255	6524430	6526167	5	TNFRSF25
NM_148970	chr1	-	6521213	6526255	6521493	6526167	5	TNFRSF25
NM_148967	chr1	-	6521213	6526255	6521493	6526167	9	TNFRSF25
NR_036218	chr1	-	6489893	6489956	6489956	6489956	1	MIR4252
NM_019089	chr1	-	6475293	6479979	6478932	6479880	4	HES2
NM_148965	chr1	-	6521213	6526255	6521493	6526167	10	TNFRSF25
NM_148966	chr1	-	6521213	6526255	6521493	6526167	9	TNFRSF25
NM_001265594	chr1	-	6526151	6550654	6527902	6537631	22	PLEKHG5
NM_031475	chr1	+	6484847	6521004	6485015	6520206	13	ESPN
NM_003790	chr1	-	6521213	6526255	6521493	6526167	10	TNFRSF25
NM_020631	chr1	-	6526151	6551761	6527622	6537631	21	PLEKHG5
NM_014851	chr1	-	6650783	6662958	6653424	6662877	4	KLHL21
NM_005341	chr1	+	6640050	6649340	6640669	6649272	11	ZBTB48
NM_153812	chr1	+	6673755	6684093	6674126	6681697	4	PHF13
NM_024654	chr1	-	6581406	6614658	6585913	6614562	12	NOL9
NM_138697	chr1	+	6615337	6639817	6615433	6639644	6	TAS1R1
NM_177540	chr1	+	6615337	6639817	6615433	6639644	5	TAS1R1
NM_001278648	chr1	+	6640050	6649340	6640669	6649272	11	ZBTB48
NM_001278647	chr1	+	6640050	6649340	6640669	6649272	11	ZBTB48
NM_001195753	chr1	+	6684924	6693642	6685278	6693137	6	THAP3
NM_018198	chr1	-	6694227	6761966	6695734	6761860	16	DNAJC11
NM_001195752	chr1	+	6685209	6693642	6685278	6693137	5	THAP3
NM_138350	chr1	+	6685209	6695646	6685278	6694148	5	THAP3
NR_104621	chr1	+	6787586	6790072	6790072	6790072	2	LOC100505887
NR_104620	chr1	+	6784804	6790072	6790072	6790072	2	LOC100505887
NM_001195563	chr1	+	6845383	6932107	6845590	6931825	4	CAMTA1
NM_004781	chr1	+	7831328	7841492	7831443	7839705	5	VAMP3
NM_021995	chr1	-	7907671	7913551	7907825	7913491	5	UTS2
NM_006786	chr1	-	7907671	7913104	7907825	7913063	4	UTS2
NM_018948	chr1	-	8071778	8086393	8073269	8075679	4	ERRFI1
NM_007262	chr1	+	8021713	8045342	8022845	8045114	7	PARK7
NM_001123377	chr1	+	8021713	8045342	8022845	8045114	7	PARK7
NR_125998	chr1	+	8268731	8275268	8275268	8275268	4	LOC102724539
NM_001042682	chr1	-	8412463	8483747	8415146	8424193	13	RERE
NR_125999	chr1	+	8484704	8495076	8495076	8495076	4	LOC102724552
NM_001270502	chr1	+	9005892	9035148	9006000	9034763	6	CA6
NM_001201483	chr1	-	8921058	8931635	8921418	8928077	9	ENO1
NM_001428	chr1	-	8921058	8939151	8921418	8934967	12	ENO1
NM_001270501	chr1	+	9005892	9035148	9005945	9034763	7	CA6
NM_001270500	chr1	+	9005892	9034503	9005945	9034503	8	CA6
NM_001215	chr1	+	9005892	9035148	9005945	9034763	8	CA6
NR_038351	chr1	+	8938893	8939943	8939943	8939943	2	ENO1-AS1
NR_106786	chr1	-	8926560	8926649	8926649	8926649	1	MIR6728
NM_207420	chr1	-	9063358	9086404	9063358	9086404	12	SLC2A7
NM_001135585	chr1	-	9101426	9129887	9101679	9129595	5	SLC2A5
NM_003039	chr1	-	9097004	9129887	9097644	9129595	12	SLC2A5
NR_029610	chr1	-	9211726	9211836	9211836	9211836	1	MIR34A
NM_025106	chr1	+	9352940	9429590	9415950	9427634	3	SPSB1
NR_104623	chr1	-	9485152	9488975	9488975	9488975	2	LOC100506022
NR_104622	chr1	-	9485152	9489055	9489055	9489055	2	LOC100506022
NM_032315	chr1	+	9599527	9642831	9599750	9642559	7	SLC25A33
NM_001010866	chr1	+	9648931	9665020	9648988	9662349	6	TMEM201
NM_001130924	chr1	+	9648931	9674935	9648988	9673141	11	TMEM201
NR_126366	chr1	-	9732483	9747632	9747632	9747632	3	PIK3CD-AS2
NR_126367	chr1	-	9732483	9747632	9747632	9747632	2	PIK3CD-AS2
NR_126368	chr1	-	9740902	9747632	9747632	9747632	2	PIK3CD-AS2
NR_027045	chr1	-	9712667	9714644	9714644	9714644	2	PIK3CD-AS1
NM_005026	chr1	+	9711789	9789172	9770513	9787104	24	PIK3CD
NR_049882	chr1	+	10027438	10027516	10027516	10027516	1	MIR5697
NM_052960	chr1	+	10057254	10076078	10057316	10075890	4	RBP7
NM_001297778	chr1	+	10002980	10045556	10032131	10042759	5	NMNAT1
NM_032368	chr1	-	9989775	10002826	9990456	9996677	7	LZIC
NM_022787	chr1	+	10003485	10045556	10032131	10042759	5	NMNAT1
NM_001297779	chr1	+	10003485	10041824	10032131	10041357	5	NMNAT1
NM_002631	chr1	+	10459084	10480201	10459174	10479806	13	PGD
NR_125730	chr1	+	10359023	10359128	10359128	10359128	1	RNU6-2
NM_001302	chr1	+	10509775	10512060	10510280	10511652	2	CORT
NR_037187	chr1	+	10490803	10512060	10512060	10512060	3	APITD1-CORT
NR_036462	chr1	+	10490803	10502872	10502872	10502872	5	APITD1
NM_001243768	chr1	+	10490803	10512060	10491346	10511652	4	APITD1-CORT
NM_199006	chr1	+	10490158	10512060	10490574	10511458	4	APITD1-CORT
NM_198544	chr1	+	10490158	10512060	10490574	10511652	5	APITD1-CORT
NM_199294	chr1	+	10490158	10502872	10490574	10502462	5	APITD1
NM_213566	chr1	-	10520602	10532613	10523090	10532515	5	DFFA
NM_001270517	chr1	+	10490158	10512060	10490574	10502462	6	APITD1-CORT
NM_004401	chr1	-	10520602	10532613	10521546	10532515	6	DFFA
NM_006610	chr1	-	11086579	11107296	11086941	11107264	11	MASP2
NM_007375	chr1	+	11072678	11085549	11073784	11082711	6	TARDBP
NM_139208	chr1	-	11104854	11107296	11104996	11107264	5	MASP2
NM_003132	chr1	-	11114648	11120091	11114921	11120000	8	SRM
NM_021146	chr1	+	11249345	11256038	11249636	11255080	5	ANGPTL7
NR_046600	chr1	+	11203954	11209595	11209595	11209595	4	MTOR-AS1
NM_013319	chr1	+	11333254	11348491	11333588	11346188	2	UBIAD1
NM_020780	chr1	+	11539294	11597640	11561049	11596743	21	PTCHD2
NM_183412	chr1	+	11714431	11723384	11715892	11721362	5	FBXO44
NM_006341	chr1	-	11734536	11741271	11734831	11740658	9	MAD2L2
NM_001014765	chr1	+	11714913	11723384	11715892	11721330	7	FBXO44
NM_001127325	chr1	-	11734536	11751678	11734831	11740658	9	MAD2L2
NR_104624	chr1	+	11669587	11673411	11673411	11673411	3	LOC101929181
NM_012168	chr1	-	11708417	11714888	11708750	11714397	6	FBXO2
NM_198545	chr1	+	11751780	11780336	11766315	11779753	7	DRAXIN
NM_183413	chr1	+	11714913	11723384	11715892	11721362	5	FBXO44
NM_018438	chr1	+	11724149	11734409	11728715	11733908	6	FBXO6
NM_033182	chr1	+	11714913	11723384	11715892	11721330	6	FBXO44
NM_001286	chr1	+	11866152	11903201	11866319	11900280	23	CLCN6
NR_046428	chr1	+	11866152	11903201	11903201	11903201	23	CLCN6
NR_037806	chr1	+	11900375	11907673	11907673	11907673	4	NPPA-AS1
NM_005957	chr1	-	11845786	11866160	11850736	11863173	12	MTHFR
NM_001256959	chr1	+	11866152	11903201	11866319	11900280	22	CLCN6
NM_006172	chr1	-	11905766	11907840	11906065	11907741	3	NPPA
NM_002521	chr1	-	11917520	11918992	11917711	11918890	3	NPPB
NM_001010881	chr1	+	11822249	11849642	11824457	11849503	21	C1orf167
NR_126000	chr1	-	11837133	11839676	11839676	11839676	3	LOC102724659
NM_138346	chr1	-	11979644	11986485	11980371	11986294	3	KIAA2013
NM_000302	chr1	+	11994723	12035599	11994836	12034865	19	PLOD1
NM_021933	chr1	+	12079298	12092106	12081783	12091865	10	MIIP
NR_106787	chr1	+	12089214	12089279	12089279	12089279	1	MIR6729
NR_039775	chr1	+	12251769	12251830	12251830	12251830	1	MIR4632
NM_001066	chr1	+	12227059	12269277	12227148	12267077	10	TNFRSF1B
NR_107000	chr1	+	12226999	12227095	12227095	12227095	1	MIR7846
NR_003025	chr1	+	12567299	12567451	12567451	12567451	1	SNORA59A
NR_003022	chr1	+	12567299	12567451	12567451	12567451	1	SNORA59B
NM_004753	chr1	-	12627938	12677737	12628368	12677353	6	DHRS3
NR_106788	chr1	-	12638984	12639051	12639051	12639051	1	MIR6730
NR_111984	chr1	+	12776117	12788726	12788726	12788726	3	AADACL3
NM_152290	chr1	+	12806133	12821102	12806378	12820884	4	C1orf158
NM_001080830	chr1	+	12834990	12838048	12835010	12837742	3	PRAMEF12
NM_001103170	chr1	+	12776117	12788726	12776179	12785963	4	AADACL3
NM_001013631	chr1	-	12907229	12908609	12907260	12908142	2	HNRNPCL1
NM_023013	chr1	+	12851545	12856777	12853376	12856145	4	PRAMEF1
NM_001146181	chr1	-	12907229	12908235	12907260	12908142	1	HNRNPCL3
NM_023014	chr1	+	12916940	12921764	12918864	12921634	4	PRAMEF2
NM_001302551	chr1	-	12907229	12908157	12907260	12908142	1	HNRNPCL4
NM_001146344	chr1	-	12884617	12891264	12884799	12888648	4	PRAMEF11
NM_001009611	chr1	-	12939032	12946025	12939364	12943215	4	PRAMEF4
NM_001294139	chr1	+	12854842	12856777	12854987	12856145	2	PRAMEF1
NM_001100631	chr1	+	13035542	13038381	13035542	13038381	3	PRAMEF22
NM_001012277	chr1	+	12976466	12980300	12977512	12980233	4	PRAMEF7
NM_001099850	chr1	+	13035498	13039011	13035548	13038381	3	LOC391003
NM_001010889	chr1	-	12998301	13007406	12998504	13002348	4	PRAMEF6
NM_001300891	chr1	-	12998504	13002353	12998504	13002353	3	LOC101929983
NM_001012276	chr1	+	12976466	12980300	12977512	12980233	4	PRAMEF8
NM_001010890	chr1	-	12998504	13002353	12998504	13002353	3	PRAMEF9
NM_001136561	chr1	-	13182959	13184326	13182990	13183872	2	HNRNPCL2
NR_111945	chr1	-	13161985	13167193	13167193	13167193	4	LOC645354
NR_111947	chr1	-	13161985	13167193	13167193	13167193	4	LOC649324
NR_111945	chr1	+	13194517	13199727	13199727	13199727	4	LOC645354
NR_111947	chr1	+	13194517	13199727	13199727	13199727	4	LOC649324
NM_001013407	chr1	-	13108513	13117751	13108837	13112680	4	PRAMEF5
NM_001300891	chr1	+	13364885	13368733	13364885	13368733	3	LOC101929983
NM_001100631	chr1	-	13328832	13331671	13328832	13331671	3	PRAMEF22
NM_001010889	chr1	+	13359832	13368936	13364890	13368733	4	PRAMEF6
NM_001013407	chr1	+	13359818	13369057	13364890	13368733	4	PRAMEF5
NM_001012277	chr1	-	13386914	13390748	13386981	13389702	4	PRAMEF7
NM_001045480	chr1	+	13495253	13498259	13495283	13498128	3	PRAMEF16
NM_001300891	chr1	+	13424002	13427859	13424002	13427859	3	LOC101929983
NM_001098376	chr1	+	13421175	13428190	13424002	13427859	4	PRAMEF15
NM_001099790	chr1	-	13474052	13477569	13474688	13477522	3	PRAMEF19
NM_001039361	chr1	+	13409127	13414502	13411550	13414482	4	PRAMEF10
NM_001291381	chr1	+	13409134	13414502	13411550	13414482	4	LOC645382
NM_001291380	chr1	-	13447413	13452656	13448049	13450836	4	LOC400736
NM_001099851	chr1	+	13495257	13498257	13495283	13498128	3	PRAMEF17
NM_001024661	chr1	-	13447413	13452656	13448049	13450836	4	PRAMEF14
NM_001012276	chr1	-	13386914	13390748	13386981	13389702	4	PRAMEF8
NM_001012277	chr1	-	13607699	13611533	13607766	13610487	4	PRAMEF7
NM_001099852	chr1	+	13516065	13526943	13521972	13526873	4	PRAMEF20
NM_001012276	chr1	-	13607699	13611533	13607766	13610487	4	PRAMEF8
NM_001099790	chr1	-	13694888	13698405	13695524	13698358	3	PRAMEF19
NM_001098376	chr1	+	13641972	13648987	13644799	13648656	4	PRAMEF15
NM_001099852	chr1	+	13736906	13747803	13742811	13747733	4	PRAMEF20
NM_001291380	chr1	-	13668268	13673511	13668904	13671691	4	LOC400736
NM_001099851	chr1	+	13716091	13719089	13716117	13718962	3	PRAMEF17
NM_001300891	chr1	+	13644799	13648656	13644799	13648656	3	LOC101929983
NM_001024661	chr1	-	13668268	13673511	13668904	13671691	4	PRAMEF14
NM_001010847	chr1	-	13801444	13840242	13802313	13840088	2	LRRC38
NM_006474	chr1	+	13910251	13944452	13910300	13942406	6	PDPN
